smiles,energy,split
C#C[C@H]1C[C@H](C)C1,-7416.312988,1
C[C@H]1C[C@H](C#N)C1,-7854.65625,1
C[C@H]1C[C@H](C#N)N1,-8291.084961,1
C#C[C@H]1C[C@H](C)O1,-8393.832031,1
C[C@H]1C[C@H](C#N)O1,-8832.098633,1
CN1CC(C#N)C1,-8290.950195,1
C#C[C@H]1C[C@H](O)C1,-8393.871094,1
N#C[C@H]1C[C@H](O)C1,-8832.207031,1
C[C@H]1C[C@H](C=O)C1,-8427.974609,1
C[C@H]1C[C@H](C=O)O1,-9405.533203,1
CC1CN(C=O)C1,-8865.21875,1
O=C[C@H]1C[C@H](O)C1,-9405.53125,1
O=CN1CC(O)C1,-9842.707031,1
C/N=C1/C[C@@H](C)O1,-8864.957031,1
CC[C@H]1CC(=N)O1,-8865.120117,1
CCC1CC(=O)C1,-8428.332031,1
CC[C@H]1CC(=O)N1,-8865.696289,1
CC[C@H]1CC(=O)O1,-9406.762695,1
CCN1CC(=O)C1,-8864.59082,1
COC1CC(=O)C1,-9405.618164,1
N=C1C[C@H](CO)O1,-9842.571289,1
O=C1CC(CO)C1,-9405.77832,1
O=C1C[C@H](CO)N1,-9843.12793,1
O=C1C[C@H](CO)O1,-10384.20898,1
C[C@H]1C[C@@H](CO)C1,-8460.258789,1
C[C@H]1C[C@@H](CO)O1,-9437.97168,1
CC[C@H]1C[C@@H](C)C1,-7482.818848,1
CC[C@H]1C[C@@H](C)O1,-8460.490234,1
CC[C@H]1C[C@@H](O)C1,-8460.373047,1
CO[C@H]1C[C@@H](C)C1,-8460.152344,1
CO[C@H]1C[C@@H](O)C1,-9437.65918,1
COC1CN(C)C1,-8896.354492,1
OC[C@H]1C[C@@H](O)C1,-9437.814453,1
CC(=N)OC1CC1,-8864.65625,1
CC(=O)CC1CC1,-8428.117188,1
CC(=O)C[C@H]1CN1,-8864.570313,1
CC(=O)C[C@H]1CO1,-9405.645508,1
CC(=O)CN1CC1,-8864.40625,1
CC(=O)NC1CC1,-8865.396484,1
CC(=O)OC1CC1,-9406.327148,1
NC(=O)CC1CC1,-8865.488281,1
NC(=O)C[C@H]1CN1,-9301.972656,1
NC(=O)C[C@H]1CO1,-9843.049805,1
NC(=O)CN1CC1,-9301.84082,1
NC(=O)NC1CC1,-9302.443359,1
NC(=O)OC1CC1,-9843.454102,1
CC(C)CC1CC1,-7482.649902,1
CC(C)C[C@H]1CO1,-8460.177734,1
CC(C)CN1CC1,-7918.987793,1
CC(C)OC1CC1,-8460.092773,1
C[C@@H](O)CC1CC1,-8460.232422,1
C[C@@H](O)C[C@H]1CO1,-9437.786133,1
C[C@@H](O)CN1CC1,-8896.536133,1
C#CC12CC(C1)C2,-7382.466797,1
C#C[C@]12C[C@H](C1)O2,-8359.589844,1
C#CC12CN(C1)C2,-7818.456055,1
N#CC12CC(C1)C2,-7820.76416,1
N#C[C@]12C[C@H](C1)N2,-8256.954102,1
N#C[C@]12C[C@H](C1)O2,-8797.77832,1
N#CC12CN(C1)C2,-8256.711914,1
O=CC12CC(C1)C2,-8394.045898,1
O=C[C@]12C[C@H](C1)O2,-9371.194336,1
O=CC12CN(C1)C2,-8829.985352,1
CCC12CC(C1)C2,-7448.935059,1
CC[C@]12C[C@H](C1)O2,-8426.239258,1
CCC12CN(C1)C2,-7884.950195,1
COC12CC(C1)C2,-8426.319336,1
COC12CN(C1)C2,-8862.397461,1
OCC12CC(C1)C2,-8426.34375,1
OC[C@]12C[C@H](C1)O2,-9403.689453,1
OCC12CN(C1)C2,-8862.34668,1
N=C1CC2(CC2)O1,-8831.700195,1
O=C1CC2(CC2)C1,-8395.014648,1
O=C1CC2(CC2)N1,-8832.279297,1
O=C1CC2(CC2)O1,-9373.329102,1
O=C1CC2(CN2)C1,-8831.503906,1
O=C1CC2(CO2)C1,-9372.538086,1
CC1CC2(CC2)C1,-7449.516113,1
C[C@H]1CC2(CC2)O1,-8427.130859,1
C[C@H]1C[C@]2(CO2)C1,-8427.133789,1
CN1CC2(CN2)C1,-8322.282227,1
CN1CC2(CO2)C1,-8863.320313,1
OC1CC2(CC2)C1,-8427.078125,1
O[C@H]1C[C@]2(CN2)C1,-8863.606445,1
O[C@H]1C[C@]2(CO2)C1,-9404.664063,1
CC1(C)C[C@H]2C[C@H]21,-7449.458496,1
CC1(C)C[C@H]2N[C@H]21,-7885.916992,1
CC1(C)C[C@H]2O[C@H]21,-8426.995117,1
CC1(C)CN2C[C@H]21,-7885.847656,1
CC1(C)O[C@H]2C[C@H]21,-8426.961914,1
C[C@@]1(O)C[C@H]2C[C@H]21,-8427.083008,1
C[C@@]1(O)C[C@H]2N[C@H]21,-8863.530273,1
C[C@@]1(O)C[C@H]2O[C@H]21,-9404.587891,1
C[C@@]1(O)CN2C[C@H]21,-8863.435547,1
CC1(C)[C@H]2C[C@@H]1C2,-7448.638672,1
CC1(C)[C@@H]2C[C@H]1O2,-8426.005859,1
C[C@]1(O)[C@H]2C[C@@H]1C2,-8426.439453,1
C[C@]1(O)[C@@H]2C[C@H]1O2,-9403.837891,1
CC1(C)[C@H]2CC[C@H]21,-7449.42334,1
CC1(C)[C@H]2CO[C@H]21,-8426.748047,1
C[C@@]1(O)[C@H]2CC[C@H]21,-8426.961914,1
C[C@@]1(O)[C@H]2CO[C@H]21,-9404.25293,1
N=C1CC=CCO1,-8832.604492,1
O=C1CC=CCN1,-8833.477539,1
O=C1CC=CCO1,-9374.178711,1
O=C1CC=CCC1,-8396.220703,1
O=C1CCC=CN1,-8833.638672,1
O=C1CCN=CO1,-9811.3125,1
O=C1CN=COC1,-9810.588867,1
O=C1NC=CCO1,-9811.358398,1
O=C1NC=CCN1,-9270.633789,1
O=C1C=CCCC1,-8396.380859,1
O=C1C=CNCC1,-8833.220703,1
O=C1C=CCNC1,-8832.69043,1
O=C1C=CCOC1,-9373.563477,1
O=C1C=CCCN1,-8833.507813,1
O=C1C=CCCO1,-9374.299805,1
N=C1CCCCO1,-8865.521484,1
N=C1CCOCO1,-9843.000977,1
N=C1CNCCO1,-9301.852539,1
N=C1COCCO1,-9842.757813,1
[NH][C]1OCCCO1,-9843.09082,1
O=C1CCCCC1,-8429.111328,1
O=C1CCCCN1,-8866.333008,1
O=C1CCCCO1,-9407.0625,1
O=C1CCCNC1,-8865.435547,1
O=C1CCCOC1,-9406.330078,1
O=C1CCOCC1,-9406.43457,1
O=C1CCOCO1,-10384.52832,1
O=C1CNCCN1,-9302.677734,1
O=C1CNCCO1,-9843.394531,1
O=C1COCCN1,-9843.586914,1
O=C1COCCO1,-10384.30566,1
O=C1COCOC1,-10383.72168,1
O=C1NCCCN1,-9303.328125,1
O=C1NCCCO1,-9844.124023,1
O=C1OCCCO1,-10384.83496,1
CC1=CCCCC1,-7450.90918,1
CC1=CCCOC1,-8428.220703,1
CC1=CCOCC1,-8428.224609,1
CC1=NCCCO1,-8865.591797,1
C[C@H]1CC=CCO1,-8428.209961,1
C[C@@H]1CC=CCC1,-7450.791504,1
C[C@H]1CCN=CO1,-8865.47168,1
C[C@@H]1CN=COC1,-8865.351563,1
O[C@@H]1CC=CCC1,-8428.348633,1
O[C@@H]1CN=COC1,-9842.833984,1
C[C@@H]1C=CCCC1,-7450.770996,1
C[C@H]1CCOC=N1,-8865.399414,1
C[C@@H]1C=CCOC1,-8428.080078,1
C[C@@H]1C=CCCO1,-8428.191406,1
O[C@@H]1C=CCCC1,-8428.325195,1
O[C@@H]1C=CCOC1,-9405.551758,1
CC1CCCCC1,-7483.684082,1
C[C@H]1CCCCO1,-8461.144531,1
C[C@H]1CCCOC1,-8461.035156,1
CC1CCOCC1,-8461.038086,1
C[C@H]1CCOCO1,-9438.658203,1
C[C@H]1COCCO1,-9438.4375,1
CC1COCOC1,-9438.540039,1
CC1OCCCO1,-9438.744141,1
OC1CCCCC1,-8461.248047,1
O[C@H]1CCCOC1,-9438.560547,1
OC1CCOCC1,-9438.585938,1
OC1COCOC1,-10416.02441,1
N=C1NC=CC1=O,-9237.286133,1
O=C1C=CCC1=O,-9341.446289,1
O=C1C=CNC1=O,-9778.738281,1
N=C1NCCC1=O,-9269.916016,1
N=C1OCCC1=O,-9810.791992,1
N=C1OCOC1=N,-10247.45313,1
N=C1OCOC1=O,-10788.95215,1
O=C1CCCC1=O,-9374.160156,1
O=C1CCNC1=O,-9811.507813,1
O=C1CCOC1=O,-10352.24512,1
O=C1CNCC1=O,-9810.417969,1
O=C1COCC1=O,-10351.27734,1
O=C1OCOC1=O,-11330.38965,1
CC1=C(C)CCC1,-7450.949219,1
CC1=C(C)COC1,-8428.314453,1
CC1=CCCC1=O,-8396.59375,1
CC1=CCNC1=O,-8833.772461,1
CC1=CCOC1=N,-8833.091797,1
CC1=CCOC1=O,-9374.649414,1
NC1=NCCC1=O,-9270.338867,1
C[C@H]1C=CCC1=O,-8396.186523,1
C[C@H]1C=CNC1=O,-8833.52832,1
C[C@H]1N=CNC1=N,-8729.006836,1
C[C@H]1N=CNC1=O,-9270.614258,1
C[C@H]1N=COC1=O,-9811.458008,1
CN1C=CCC1=O,-8833.462891,1
CN1C=NCC1=N,-8728.93457,1
CN1C=NCC1=O,-9270.494141,1
O=C1CC=C[C@@H]1O,-9373.645508,1
O=C1NC=C[C@@H]1O,-9810.862305,1
C[C@H]1CC=CC1=O,-8396.390625,1
CN1CC=CC1=O,-8833.483398,1
O=C1C=CC[C@@H]1O,-9373.896484,1
C[C@H]1C=CC[C@H]1O,-8428.208984,1
C[C@@H]1C=CC[C@@H]1C,-7450.583008,1
C[C@H]1CC=C[C@H]1O,-8428.214844,1
C[C@@H]1N=CO[C@@H]1C,-8865.484375,1
O[C@H]1CC=C[C@H]1O,-9405.841797,1
CC1=CCC[C@H]1O,-8428.394531,1
CC1=CCC[C@@H]1C,-7450.806641,1
CC1=CCO[C@@H]1C,-8428.287109,1
C[C@H]1CCCC1=O,-8429.101563,1
C[C@H]1CCNC1=O,-8866.393555,1
C[C@H]1CCOC1=N,-8865.626953,1
C[C@H]1CCOC1=O,-9407.249023,1
C[C@H]1COCC1=O,-9406.382813,1
C[C@H]1OCCC1=O,-9406.454102,1
C[C@H]1OCOC1=N,-9843.150391,1
C[C@H]1OCOC1=O,-10384.68848,1
CN1CCCC1=O,-8866.306641,1
CN1CCNC1=O,-9303.216797,1
CN1CCOC1=O,-9844.111328,1
N[C@H]1CCOC1=O,-9843.78125,1
O=C1CCC[C@@H]1O,-9406.640625,1
O=C1NCC[C@@H]1O,-9843.9375,1
N=C1OCC[C@@H]1O,-9843.227539,1
O=C1OCC[C@@H]1O,-10384.74219,1
O=C1CNC[C@@H]1O,-9842.953125,1
O=C1COC[C@@H]1O,-10383.8457,1
C[C@H]1CCC[C@H]1C,-7483.411133,1
C[C@H]1CCC[C@H]1O,-8461.069336,1
C[C@H]1CCO[C@H]1C,-8460.978516,1
C[C@@H]1COC[C@@H]1C,-8460.824219,1
C[C@H]1COC[C@H]1O,-9438.449219,1
C[C@H]1OCC[C@H]1O,-9438.553711,1
C[C@@H]1OCO[C@@H]1C,-9438.618164,1
O[C@H]1CCC[C@H]1O,-9438.689453,1
O[C@H]1COC[C@H]1O,-10416.03516,1
C[C@@H]1C(=O)C[C@@H]1O,-9405.900391,1
C[C@H]1CC(=O)[C@H]1C,-8428.359375,1
C[C@H]1CC(=O)[C@H]1O,-9405.887695,1
C[C@H]1CC(=O)N1C,-8865.708008,1
C[C@@H]1C(=O)CN1C,-8864.693359,1
C[C@@H]1C(=O)N[C@@H]1C,-8865.729492,1
C[C@H]1NC(=O)[C@H]1O,-9843.212891,1
C[C@@H]1C(=N)O[C@@H]1C,-8865.15332,1
C[C@H]1OC(=N)[C@H]1N,-9301.720703,1
C[C@H]1OC(=N)[C@H]1O,-9842.644531,1
C[C@@H]1C(=O)O[C@@H]1C,-9406.787109,1
C[C@H]1OC(=O)[C@H]1N,-9843.333984,1
C[C@H]1OC(=O)[C@H]1O,-10384.2168,1
O=C1C[C@H](O)[C@@H]1O,-10383.39746,1
C[C@H]1C[C@@H](C)C1=O,-8428.429688,1
C[C@H]1C[C@@H](O)C1=O,-9405.901367,1
C[C@H]1CN(C)C1=O,-8865.642578,1
C[C@@H]1N[C@H](C)C1=O,-8864.914063,1
C[C@@H]1O[C@H](C)C1=O,-9405.932617,1
CN1C[C@@H](O)C1=O,-9843.070313,1
O=C1[C@@H](O)C[C@H]1O,-10383.36133,1
C[C@H]1[C@@H](O)C[C@H]1O,-9437.922852,1
C[C@H]1C[C@@H](C)[C@H]1C,-7482.780762,1
C[C@H]1C[C@@H](C)[C@H]1O,-8460.368164,1
C[C@H]1C[C@@H](O)[C@H]1C,-8460.368164,1
C[C@H]1C[C@@H](O)[C@H]1O,-9438.044922,1
C[C@@H]1O[C@H](C)[C@@H]1C,-8460.453125,1
C[C@@H]1O[C@H](C)[C@@H]1O,-9438.046875,1
O[C@H]1C[C@@H](O)[C@H]1O,-10415.67188,1
C[C@]12CC[C@H]1CC2,-7449.547363,1
C[C@]12CC[C@H]1CO2,-8427.164063,1
C[C@]12CC[C@H]1OC2,-8427.056641,1
C[C@]12CO[C@H]1CO2,-9404.588867,1
O[C@]12CC[C@H]1CC2,-8427.151367,1
O[C@]12CC[C@H]1OC2,-9404.602539,1
C[C@]12CC[C@H]1[C@H]2O,-8427.086914,1
C[C@]12CO[C@H]1[C@H]2O,-9404.354492,1
C[C@]12OC[C@H]1[C@H]2O,-9404.477539,1
C[C@H]1[C@H]2CC[C@@]12C,-7449.509277,1
C[C@H]1[C@H]2CC[C@@]12O,-8427.023438,1
C[C@H]1[C@H]2CO[C@@]12C,-8426.933594,1
C[C@H]1[C@H]2OC[C@@]12C,-8426.817383,1
C[C@H]1[C@H]2OC[C@@]12O,-9404.291016,1
O[C@H]1[C@H]2CC[C@@]12O,-9404.597656,1
O[C@H]1[C@H]2OC[C@@]12O,-10381.80664,1
C[C@@]12CC=C[C@@H]1C2,-7417.47168,1
C[C@]12C[C@H]1N=CO2,-8832.205078,1
C[C@]12CC=C[C@H]1N2,-7854.04541,1
C[C@]12CC=C[C@H]1O2,-8395.069336,1
O[C@@]12CC=C[C@@H]1C2,-8394.964844,1
C[C@@]12C=CC[C@@H]1C2,-7417.474609,1
C[C@]12C[C@H]1OC=N2,-8832.165039,1
C[C@@]12C=CC[C@@H]1N2,-7853.95459,1
C[C@@]12C=CC[C@@H]1O2,-8395.080078,1
O[C@@]12C=CC[C@@H]1C2,-8394.953125,1
C[C@@]12CCC[C@@H]1C2,-7450.387695,1
C[C@]12C[C@H]1CCO2,-8427.776367,1
C[C@@]12COC[C@@H]1C2,-8427.803711,1
C[C@@]12CCO[C@@H]1C2,-8427.678711,1
C[C@]12C[C@H]1OCO2,-9405.136719,1
C[C@]12CCC[C@H]1O2,-8428.135742,1
C[C@]12COC[C@H]1N2,-8864.402344,1
C[C@]12COC[C@H]1O2,-9405.394531,1
O[C@@]12CCC[C@@H]1C2,-8427.900391,1
O[C@@]12COC[C@@H]1C2,-9405.266602,1
O[C@@]12CCO[C@@H]1C2,-9405.15625,1
C[C@]12C[C@H]1CC2=O,-8395.176758,1
C[C@]12C[C@H]1NC2=O,-8832.121094,1
C[C@]12C[C@H]1OC2=N,-8831.489258,1
C[C@]12C[C@H]1OC2=O,-9373.089844,1
C[C@]12CN1CC2=O,-8831.566406,1
C[C@]12N[C@H]1CC2=O,-8831.5,1
C[C@]12O[C@H]1CC2=O,-9372.550781,1
N=C1O[C@@H]2C[C@]12N,-9268.087891,1
N[C@]12C[C@H]1OC2=O,-9809.679688,1
O=C1C[C@@H]2C[C@]12O,-9372.594727,1
O=C1N[C@@H]2C[C@]12O,-9809.504883,1
N=C1O[C@@H]2C[C@]12O,-9808.869141,1
O=C1O[C@@H]2C[C@]12O,-10350.45313,1
C[C@]12C[C@H]1C[C@H]2O,-8427.138672,1
C[C@]12CN1C[C@H]2O,-8863.567383,1
C[C@]12N[C@H]1C[C@H]2O,-8863.723633,1
C[C@]12O[C@H]1C[C@H]2O,-9404.802734,1
C[C@H]1C[C@H]2C[C@@]12C,-7449.546387,1
C[C@H]1C[C@H]2C[C@@]12O,-8427.06543,1
C[C@H]1C[C@H]2O[C@@]12C,-8427.188477,1
C[C@H]1O[C@H]2C[C@]21C,-8426.943359,1
C[C@H]1O[C@H]2C[C@]21O,-9404.408203,1
O[C@H]1C[C@H]2C[C@@]12O,-9404.655273,1
C#CCC1CCC1,-7416.234375,1
C#CC[C@H]1CCO1,-8393.704102,1
C#CCC1COC1,-8393.59668,1
N#CCC1CCC1,-7854.58252,1
N#CC[C@H]1CCO1,-8832.023438,1
N#CCC1COC1,-8831.90625,1
N#CCN1CCC1,-8290.816406,1
N=COC1COC1,-9841.757813,1
O=CCC1CCC1,-8427.886719,1
O=CC[C@H]1CCO1,-9405.374023,1
O=CCC1COC1,-9405.208984,1
O=CCN1CCC1,-8864.220703,1
O=CNC1CCC1,-8865.320313,1
O=CNC1COC1,-9842.638672,1
O=COC1CCC1,-9406.087891,1
O=COC1COC1,-10383.34863,1
CC#CC1CCC1,-7416.551758,1
CC#C[C@H]1CCO1,-8393.930664,1
CC#CC1COC1,-8393.90332,1
CC/N=C1/CCO1,-8864.791016,1
CCCC1CCC1,-7482.71582,1
CCC[C@H]1CCO1,-8460.25293,1
CCCC1COC1,-8460.095703,1
CCOC1CCC1,-8460.198242,1
CCOC1COC1,-9437.518555,1
COCC1CCC1,-8459.957031,1
COC[C@H]1CCO1,-9437.433594,1
COCC1COC1,-9437.335938,1
OCCC1CCC1,-8460.145508,1
OCC[C@H]1CCO1,-9437.680664,1
OCCC1COC1,-9437.519531,1
CC#C[C@H]1C[C@H]1C,-7416.593262,1
CC#C[C@H]1C[C@H]1O,-8394.09082,1
CC#C[C@H]1CN1C,-7852.803711,1
CC#C[C@H]1N[C@H]1C,-7853.057129,1
CC#C[C@H]1O[C@H]1C,-8394.111328,1
C#CC[C@@H]1C[C@@H]1C,-7416.165527,1
C[C@H]1C[C@H]1CC#N,-7854.517578,1
C#CCN1C[C@@H]1C,-7852.389648,1
C[C@H]1CN1CC#N,-8290.700195,1
C#CC[C@@H]1N[C@@H]1C,-7852.734375,1
C[C@H]1N[C@H]1CC#N,-8291.079102,1
C#CC[C@@H]1O[C@@H]1C,-8393.772461,1
C[C@H]1O[C@H]1CC#N,-8832.081055,1
C#CC[C@@H]1CN1C,-7852.399414,1
CN1C[C@H]1CC#N,-8290.719727,1
C#CC[C@@H]1C[C@@H]1O,-8393.683594,1
N#CC[C@@H]1C[C@@H]1O,-8832.044922,1
C[C@H]1C[C@H]1CC=O,-8427.849609,1
C[C@H]1C[C@H]1NC=O,-8865.209961,1
C[C@H]1C[C@H]1OC=O,-9405.93457,1
C[C@H]1CN1CC=O,-8864.135742,1
C[C@H]1N[C@H]1CC=O,-8864.424805,1
C[C@H]1O[C@H]1CC=O,-9405.457031,1
CN1C[C@H]1CC=O,-8864.06543,1
O=CC[C@@H]1C[C@@H]1O,-9405.345703,1
O=CN[C@@H]1C[C@@H]1O,-9842.716797,1
N=CO[C@@H]1C[C@@H]1O,-9841.768555,1
O=CO[C@@H]1C[C@@H]1O,-10383.33887,1
C[C@H]1C[C@H]1CCO,-8460.117188,1
C[C@H]1CN1CCO,-8896.490234,1
C[C@H]1N[C@H]1CCO,-8896.693359,1
C[C@H]1O[C@H]1CCO,-9437.762695,1
CCC[C@H]1C[C@H]1C,-7482.679199,1
CCC[C@H]1C[C@H]1O,-8460.183594,1
CCC[C@H]1CN1C,-7918.914551,1
CCC[C@H]1O[C@H]1C,-8460.330078,1
CCCN1C[C@H]1C,-7919.002441,1
CCO[C@H]1C[C@H]1C,-8460.09375,1
CCO[C@H]1C[C@H]1O,-9437.542969,1
CN1C[C@H]1CCO,-8896.349609,1
COC[C@H]1C[C@H]1C,-8459.895508,1
COC[C@H]1C[C@H]1O,-9437.405273,1
COC[C@H]1CN1C,-8896.149414,1
COC[C@H]1N[C@H]1C,-8896.451172,1
COC[C@H]1O[C@H]1C,-9437.493164,1
OCC[C@H]1C[C@H]1O,-9437.614258,1
CC(=O)C1CCC1,-8428.250977,1
CC(=O)[C@H]1CCO1,-9405.674805,1
CC(=O)C1COC1,-9405.574219,1
CC(=O)N1CCC1,-8865.398438,1
NC(=O)C1CCC1,-8865.592773,1
NC(=O)[C@H]1CCO1,-9843.111328,1
NC(=O)C1COC1,-9842.917969,1
NC(=O)N1CCC1,-9302.473633,1
CC(C)C1CCC1,-7482.74707,1
CC(C)[C@H]1CCO1,-8460.24707,1
CC(C)C1COC1,-8460.130859,1
C[C@@H](O)C1CCC1,-8460.316406,1
C[C@@H](O)[C@H]1CCO1,-9437.950195,1
C[C@@H](O)C1COC1,-9437.701172,1
CC(C)[C@H]1C[C@H]1C,-7482.712402,1
CC(C)[C@H]1C[C@H]1O,-8460.232422,1
CC(C)[C@H]1CN1C,-7918.942871,1
CC(C)[C@H]1O[C@H]1C,-8460.368164,1
CC(C)N1C[C@H]1C,-7919.09082,1
C[C@@H](O)[C@H]1C[C@H]1C,-8460.290039,1
C[C@@H](O)[C@H]1C[C@H]1O,-9437.708008,1
C[C@@H](O)[C@H]1CN1C,-8896.524414,1
C[C@@H]1N[C@@H]1[C@@H](C)O,-8896.842773,1
C[C@@H]1O[C@@H]1[C@@H](C)O,-9437.893555,1
CC(=O)[C@H]1C[C@H]1O,-9405.990234,1
CC(=O)[C@@H]1C[C@@H]1C,-8428.373047,1
C[C@H]1C[C@H]1C(N)=O,-8865.678711,1
CC(=O)N1C[C@@H]1C,-8865.087891,1
C[C@H]1CN1C(N)=O,-9302.253906,1
CC(=O)[C@@H]1N[C@@H]1C,-8864.735352,1
C[C@H]1N[C@H]1C(N)=O,-9302.043945,1
CC(=O)[C@@H]1O[C@@H]1C,-9405.765625,1
C[C@H]1O[C@H]1C(N)=O,-9843.21582,1
CC(=O)[C@@H]1CN1C,-8864.507813,1
CN1C[C@H]1C(N)=O,-9301.84082,1
NC(=O)[C@H]1C[C@H]1O,-9843.318359,1
C1CC2(C1)CCC2,-7449.515137,1
C1CC2(C1)CCO2,-8427.177734,1
C1CC2(C1)COC2,-8426.90918,1
C1CC2(COC2)O1,-9404.505859,1
C1OCC12COC2,-9404.277344,1
C[C@H]1CC12CCC2,-7449.503418,1
C[C@H]1C[C@@]12CCO2,-8426.987305,1
C[C@H]1CC12COC2,-8426.864258,1
C[C@H]1NC12COC2,-8863.460938,1
C[C@H]1OC12CCC2,-8427.271484,1
C[C@H]1OC12COC2,-9404.560547,1
CN1CC12COC2,-8863.166992,1
O[C@H]1CC12CCC2,-8426.990234,1
O[C@H]1C[C@@]12CCO2,-9404.443359,1
O[C@H]1CC12COC2,-9404.327148,1
C[C@@H]1[C@@H]2C[C@H]1C2=O,-8394.277344,1
C[C@@H]1[C@@H]2N[C@H]1C2=O,-8830.644531,1
C[C@@H]1[C@@H]2O[C@H]1C2=O,-9371.402344,1
CN1[C@H]2C[C@@H]1C2=O,-8830.487305,1
O=C1[C@H]2C[C@@H]1[C@@H]2O,-9371.860352,1
O=C1[C@H]2N[C@@H]1[C@@H]2O,-9808.248047,1
O=C1[C@H]2O[C@@H]1[C@@H]2O,-10348.94043,1
C[C@H]1[C@@H]2C[C@H]1[C@H]2C,-7448.728027,1
C[C@@H]1[C@@H]2C[C@H]1[C@@H]2O,-8426.37207,1
C[C@H]1[C@@H]2O[C@H]1[C@H]2C,-8426.055664,1
C[C@@H]1[C@@H]2O[C@H]1[C@@H]2O,-9403.679688,1
CN1[C@H]2C[C@@H]1[C@H]2O,-8862.314453,1
O[C@H]1[C@@H]2C[C@H]1[C@H]2O,-9404.026367,1
O[C@H]1[C@@H]2N[C@H]1[C@H]2O,-9840.480469,1
O[C@H]1[C@@H]2O[C@H]1[C@H]2O,-10381.32324,1
C[C@@]12C[C@H]3[C@@H]1C[C@H]32,-7415.486328,1
C[C@@]12C[C@H]3[C@@H]1CN32,-7851.777832,1
C[C@@]12C[C@H]3[C@@H]1O[C@H]32,-8392.735352,1
C[C@]12CN3[C@H]1C[C@@H]32,-7851.729004,1
C[C@@]12N[C@H]3[C@@H]1N[C@H]32,-8288.145508,1
C[C@@]12N[C@H]3[C@@H]1O[C@H]32,-8829.026367,1
C[C@@]12O[C@H]3[C@@H]1C[C@H]32,-8392.824219,1
C[C@@]12O[C@H]3[C@@H]1N[C@H]32,-8829.081055,1
C[C@@]12O[C@H]3[C@@H]1O[C@H]32,-9369.938477,1
O[C@@]12C[C@H]3[C@@H]1C[C@H]32,-8393.104492,1
O[C@@]12C[C@H]3[C@@H]1O[C@H]32,-9370.265625,1
O[C@]12CN3[C@H]1C[C@@H]32,-8829.413086,1
C[C@@]12C[C@H]3C[C@@H]1[C@H]32,-7416.12793,1
C[C@@]12C[C@H]3C[C@@H]1N32,-7852.934082,1
C[C@@]12C[C@H]3CN1[C@H]32,-7852.611816,1
C[C@@]12C[C@H]3O[C@@H]1[C@H]32,-8393.365234,1
C[C@@]12CN3C[C@@H]1[C@H]32,-7852.24707,1
C[C@@]12O[C@H]3C[C@@H]1[C@H]32,-8393.483398,1
O[C@@]12C[C@H]3C[C@@H]1[C@H]32,-8393.604492,1
O[C@@]12C[C@H]3O[C@@H]1[C@H]32,-9370.816406,1
O[C@@]12CN3C[C@@H]1[C@H]32,-8829.704102,1
C1=C[C@H]2C[C@@H](C1)C2,-7417.302246,1
C1=N[C@H]2C[C@H](C2)O1,-8831.960938,1
C1=C[C@H]2C[C@@H](C1)O2,-8394.739258,1
C1C[C@H]2C[C@@H](C1)C2,-7450.145508,1
C1OC[C@H]2C[C@@H]1C2,-8427.52832,1
C1C[C@H]2C[C@H](C2)O1,-8427.495117,1
C1O[C@H]2C[C@H](C2)O1,-9404.956055,1
C1C[C@H]2C[C@@H](C1)O2,-8427.696289,1
C1CN2CC(C2)O1,-8863.55957,1
C1OC[C@H]2C[C@@H]1O2,-9405.067383,1
N=C1C[C@H]2C[C@H]2O1,-8832.300781,1
N=C1O[C@H]2C[C@H]2O1,-9809.879883,1
O=C1C[C@@H]2C[C@@H]2C1,-8395.822266,1
O=C1C[C@H]2C[C@H]2N1,-8833.052734,1
O=C1C[C@H]2C[C@H]2O1,-9373.880859,1
O=C1C[C@H]2CN2C1,-8832.130859,1
O=C1C[C@@H]2N[C@@H]2C1,-8832.355469,1
O=C1C[C@@H]2O[C@@H]2C1,-9373.413086,1
O=C1N[C@H]2C[C@H]2N1,-9269.955078,1
O=C1N[C@H]2C[C@H]2O1,-9810.814453,1
O=C1O[C@H]2C[C@H]2O1,-10351.61816,1
CC1=C[C@H]2C[C@H]2C1,-7417.54834,1
CC1=C[C@H]2N[C@H]2C1,-7853.989746,1
CC1=C[C@H]2O[C@H]2C1,-8395.05957,1
CC1=N[C@H]2C[C@H]2O1,-8832.327148,1
NC1=N[C@H]2C[C@H]2O1,-9269.210938,1
C[C@H]1C[C@H]2C[C@H]2C1,-7450.183105,1
C[C@H]1C[C@H]2C[C@H]2O1,-8427.689453,1
C[C@@H]1C[C@@H]2O[C@@H]2C1,-8427.911133,1
C[C@H]1O[C@H]2C[C@H]2O1,-9405.22168,1
CN1C[C@@H]2O[C@@H]2C1,-8864.072266,1
O[C@@H]1C[C@@H]2C[C@@H]2C1,-8427.858398,1
O[C@H]1C[C@H]2CN2C1,-8864.225586,1
O[C@@H]1C[C@@H]2N[C@@H]2C1,-8864.548828,1
O[C@@H]1C[C@@H]2O[C@@H]2C1,-9405.398438,1
N=C1O[C@H]2C[C@@H]1C2,-8831.942383,1
O=C1C[C@H]2C[C@@H]1C2,-8395.479492,1
O=C1C[C@@H]2C[C@H]1O2,-9372.75,1
O=C1CN2CC1C2,-8831.516602,1
