embs0,embs1,embs2,embs3,embs4,embs5,embs6,embs7,embs8,embs9,embs10,embs11,embs12,embs13,embs14,embs15,embs16,embs17,embs18,embs19,embs20,embs21,embs22,embs23,embs24,embs25,embs26,embs27,embs28,embs29,embs30,embs31,embs32,embs33,embs34,embs35,embs36,embs37,embs38,embs39,embs40,embs41,embs42,embs43,embs44,embs45,embs46,embs47,embs48,embs49,embs50,embs51,embs52,embs53,embs54,embs55,embs56,embs57,embs58,embs59,embs60,embs61,embs62,embs63,embs64,embs65,embs66,embs67,embs68,embs69,embs70,embs71,embs72,embs73,embs74,embs75,embs76,embs77,embs78,embs79,embs80,embs81,embs82,embs83,embs84,embs85,embs86,embs87,embs88,embs89,embs90,embs91,embs92,embs93,embs94,embs95,embs96,embs97,embs98,embs99,embs100,embs101,embs102,embs103,embs104,embs105,embs106,embs107,embs108,embs109,embs110,embs111,embs112,embs113,embs114,embs115,embs116,embs117,embs118,embs119,embs120,embs121,embs122,embs123,embs124,embs125,embs126,embs127,mol_index,atomic_number,coordx,coordy,coordz,ldalabel,gnumarker,gnucolor,layer,atomizationE,NMR,NMRlinpred
-0.5297229,0.9688994,-0.7215215,0.82765305,0.07790779,0.97263116,1.0881734,0.80468035,-1.1641582,-0.17665312,-0.4952209,-1.0957798,-0.36398965,-0.9661207,0.47220907,-2.3210447,0.73445094,-0.75457615,2.055319,-0.8179129,0.7797407,0.05082178,-1.7594124,0.4520418,-0.25551075,0.908973,0.18085068,2.08452,0.5910503,0.9867594,0.17557497,-0.5056873,-0.35054776,1.5875523,1.0646095,-1.9403094,2.6822042,1.8276236,0.75762206,-1.0285485,0.069063485,2.0317755,0.19857398,1.4773455,-0.58034194,1.0228007,1.0578033,0.1446721,-0.7173812,0.0122035,-0.427193,1.5653061,0.5067105,-0.069729805,-2.57394,3.337306,1.0586782,1.6014776,-1.2735829,-0.53298914,-0.892289,2.3229916,0.12093732,-0.9992189,0.4533866,-0.2367025,-0.37961665,-1.6230183,-1.2625,0.1928452,0.0484578,-0.09914884,-0.36655653,1.8223095,0.79988545,1.916039,0.87223667,-1.0620546,-0.67954206,0.8055352,0.9051869,-0.27548438,-0.8796992,0.33277193,0.08787799,0.24704133,-2.2901103,0.7788031,-1.7460623,0.41824883,1.4880962,-2.370228,0.7903058,-0.024782114,0.027665928,0.45389676,-0.7765335,0.21822901,-0.29062074,0.7832574,0.7523612,-0.63373166,0.9995215,-1.1862509,1.7332487,-2.491173,1.2592261,-0.84521973,-0.120093435,-0.45888793,2.625259,0.633426,-1.1846597,-0.6619375,0.4454276,-0.6322681,-1.1728413,0.048547506,-0.61489075,-0.97755206,1.4913737,0.7455826,0.44740012,-1.1856705,-0.33109936,1.4830966,0.06477064,-1.6417704,7,6,-1.2933769,0.020912157,-0.024709016,3,1,3329330,5,-1033.8477,1.16,5.209072351
-1.0289876,0.45685327,-1.4895536,0.9414288,0.935931,-1.7113113,-0.039146617,-2.9188368,1.0467705,0.19238746,2.102099,-1.7600279,-0.67714685,0.3949105,-1.1286268,-0.0119735,1.0956588,-1.5833511,1.3846828,-3.3220613,-0.7645705,0.50281525,-1.7416408,1.9839139,-0.63078445,-0.33757043,-0.28306925,-0.0429658,-0.96326417,2.3796945,-0.6134594,1.8516109,-0.053727888,-2.2866871,0.001789965,0.6950949,3.2739408,0.38782853,-1.163511,3.0176787,0.32955253,-0.5207543,-1.3784955,1.7140175,1.0247964,-0.6275546,-1.6972604,2.5358005,-1.5046461,0.6700337,-0.07907012,0.4716743,0.070585705,3.4346182,-1.4211942,1.4322449,-0.9446284,0.6429755,-0.0749442,-0.06597403,0.20414251,1.9979984,-2.1248488,0.19342218,2.8334148,1.5160775,0.002577484,-1.0479362,0.5533325,-1.8514936,2.5258403,-0.47697252,0.6468879,-1.2835186,-1.5140955,1.0248643,-0.061132565,0.51862293,-0.25667596,0.04559779,-0.24784268,0.6224781,-0.23584016,-1.3296831,-0.6976243,-0.6794776,-1.4479595,0.62484705,-2.035585,1.6265393,-0.6534771,0.19091018,-0.45927578,-2.8614302,-0.5577121,-1.408898,1.6810203,1.4963018,-0.3934302,-0.49059188,0.38141304,-3.386314,-0.07673474,3.1914692,-0.17415975,1.0792946,-0.14822687,-0.70573914,-1.1926357,-1.6304348,1.2273538,0.19592378,-1.1495165,0.60566056,-0.15387425,-3.7106385,0.1846143,-0.8490292,1.2798285,-1.4336499,0.4418376,0.42450303,-0.7831748,0.6394645,1.6868364,0.4049552,1.3194113,-0.8264646,7,6,0.16812314,-0.002687842,0.003190985,41,3,13468991,5,-1034.5494,117.18,113.1221412
-0.985579,0.9786642,-1.3704163,1.1816375,0.6264014,0.7751068,0.6698238,0.34645084,-1.2206066,-0.5976058,-0.20214161,-0.06900877,-0.71335316,-0.8868869,0.6933659,-3.0599537,0.42356855,-0.5510729,2.2968495,-1.2505455,0.43038186,-0.45507306,-1.6125509,0.32270873,-0.24388857,0.29010105,0.18601876,1.1732546,-0.08622091,0.7691006,0.061175823,-0.039498493,-0.9703189,1.1167427,1.1336434,-1.9408703,2.9405408,1.3669074,0.6487322,-1.0162303,0.34510168,1.3154097,0.30774048,1.4643515,-0.1412645,0.41877782,1.0389823,-0.43243402,-0.36580268,0.81603414,-0.09224108,1.5682938,1.0706717,-0.6039331,-2.6219373,3.7124195,1.5668238,1.9668078,-1.4803922,-0.46565992,-0.9107331,2.2227473,-0.09908649,-0.5607755,0.11439377,-0.47525826,-0.57453084,-2.071506,-1.2201061,-0.36924446,-0.30196357,0.22721204,-0.82348245,2.058819,0.24170041,1.6665635,0.76156306,-1.2361733,-0.7007133,0.46328786,0.59615844,-0.003465578,-1.843711,-0.07205069,-0.2836201,-0.14558646,-2.1126034,1.075435,-1.8497782,0.10943623,1.2081422,-2.1196058,0.7812866,0.07765147,-0.375835,0.4130742,-0.8618246,0.73014575,0.3065608,0.6565344,0.42424446,-0.4320088,0.5994241,-0.3968274,1.5210931,-1.4543769,1.4060856,-1.1632812,-0.24960601,-0.46746856,2.52546,0.8918561,-1.6924953,-1.0118377,0.6803411,-0.90820175,-0.9416285,-0.32004017,-0.9136856,-1.0221182,1.6798959,0.98385817,0.26395768,-1.4006237,-0.86999726,1.6672497,-0.008794904,-1.4326204,8,6,-1.2394656,0.25791168,0.047129706,3,1,3329330,5,-1033.7028,31.2,23.4220649
-1.294765,-0.21778108,-1.2489991,1.2604158,1.4591055,-0.7031459,0.07392579,-2.4621015,0.28800732,0.1615004,2.0201318,-1.8944868,-0.32318586,-0.58162594,0.017059207,-1.5361041,0.61465025,-0.38987958,1.3281022,-2.6682963,-0.19865994,-0.4469453,-1.4149705,1.7541766,-0.20329815,0.044153593,-0.53820175,-0.65323997,-1.2295126,1.0911686,-0.4851809,2.0655193,-0.48498046,-0.92885464,1.5369618,-0.45295203,2.424956,0.9554365,-0.29105097,0.8849351,1.3390495,-0.030622602,-1.9769859,0.80707794,1.3756988,-0.8672546,-0.13160074,0.53353024,-0.10488433,-0.045641333,-0.22379987,0.45824915,1.7282152,2.187586,-1.3039565,2.6384835,0.4109674,1.3844762,-1.2031206,0.29355565,-0.8152437,2.3739047,-0.37455165,0.28444424,1.7411457,0.7687748,0.18307811,0.12972876,0.0773022,-1.2889036,1.251356,-0.49328434,-0.18081495,-1.2026657,-0.6142421,0.8145871,0.10291822,-0.43221742,0.6785031,-0.015380353,0.89144605,1.419162,-0.8052875,-0.6742154,-1.4525824,-0.69087607,-1.6612387,0.8323648,-1.9121914,1.1501356,0.07637218,-0.5263467,-1.2264966,-0.13095468,-0.5752064,0.21646263,0.64103025,0.6682169,-0.33588356,1.1747054,0.26010805,-2.7433367,0.64651567,2.6324387,-0.32697558,-0.26891726,-0.40094465,-1.312794,0.32992247,-1.0758191,1.4388244,0.3783999,-1.7292488,-0.83043694,0.67526627,-2.1850317,0.8570857,-1.3672361,0.27893817,0.32696766,0.75959504,0.9121981,-0.44199845,0.13184708,0.5066885,1.632768,0.3246132,-1.9459263,8,6,0.25433436,0.35741168,0.08592971,21,13,2003199,5,-1033.8708,200.5,179.7424701
-0.25106537,-0.52811724,-0.46761987,1.5769669,1.4702431,-2.0895007,-0.59149826,-4.324201,-0.972159,-0.22767717,1.7413859,-1.175548,-0.30056792,-0.66675484,0.6586296,-2.3863003,0.26549482,-0.12578589,0.89065725,-3.276082,-0.30759645,0.26529968,-2.2294722,1.2446475,-0.63898677,1.5089926,-0.8128933,-1.505964,-1.5008978,1.1675391,0.26654968,4.1331415,-0.51513386,-1.4483027,1.0096848,0.5704504,2.7970805,0.33623406,-2.417701,1.0702268,0.483364,-0.10442817,-2.4277384,0.22659948,3.3375514,-1.5723908,-0.416527,1.1305686,0.6767876,1.7680175,-0.022081152,0.1025517,1.5502646,4.0632286,0.38878095,2.7846553,-0.41107428,1.5005289,-0.9655421,0.008538872,-0.20568886,1.4728231,-0.9136689,-0.46610218,1.9789606,1.5059316,0.57715225,-0.62495893,-0.06452291,-1.1808066,0.47303712,-0.7911297,-0.69363236,-2.8591053,-0.14613067,0.5695861,-1.0144506,1.1339903,0.87738353,0.25291324,1.8873231,1.6298835,-0.11074976,-0.3806668,-2.376752,-0.9668393,-1.7649927,1.7468019,-1.4801726,0.87028515,-0.4401663,-0.6248289,-1.1318057,-0.6367295,-0.6344037,1.0749733,0.7714654,0.9899164,0.47567648,0.69182354,0.14737934,-3.815912,-0.07832265,3.5829277,-0.24420531,1.0491664,-0.052281708,-1.3971438,0.034663737,-1.9185919,0.3176542,-0.16055405,-1.4775183,-0.88951385,1.2054975,-2.417978,0.18985328,-1.3704058,-0.9651021,0.7658272,-1.4722083,1.4676818,0.5596407,0.46310124,-0.09408367,1.0939075,1.0344198,-0.8255916,9,6,0.23515446,0.35648942,-0.027217548,25,9,16776960,5,-1033.5917,166.2,161.184397
-0.9674209,0.74579036,-0.73083025,1.0467906,1.1814797,0.8009697,0.4137661,-0.62326294,-0.8944723,-0.5161949,-0.082411945,0.05435144,-0.65037674,-0.59907955,1.4256505,-3.9731205,0.4934,-0.85267055,1.5704428,-1.8661519,0.47167096,-0.47901997,-1.4121745,0.7348752,-0.54730797,0.62351817,0.22932853,0.3281613,-1.3536524,0.6304169,0.30699685,0.71376187,-0.86699724,0.8630345,1.5496259,-1.3094301,2.2692108,1.0315218,0.34940577,-0.5672751,0.6250921,-0.020890027,0.26708,0.8092401,-0.110718906,-0.1278405,2.0457985,-0.9094652,-0.35342696,0.9941237,-0.5539789,1.1271015,2.6919491,-0.9608115,-2.141573,3.5874834,1.2890286,0.80140764,-1.8771658,0.39462435,-0.6404458,1.5341887,-0.22056186,-0.26713789,0.39125508,-0.3749121,-0.6538226,-0.9430301,-0.8063964,-0.21966213,-0.35174435,0.11529449,-1.4595097,0.6500106,-0.25344223,1.1701813,0.01146856,-0.6193921,0.37189835,-0.11360358,0.34289032,0.037124645,-1.9597706,-0.08090073,-0.67589796,0.41731048,-1.8908631,2.4188402,-1.6173517,-0.51660705,0.42371967,-2.1259017,0.104142986,0.57799405,-1.0263327,0.6339893,-0.9407172,0.78096133,0.7872102,1.2739282,-0.060364038,-0.17236662,-0.11372453,0.6009174,1.8516333,-0.5678463,0.8327263,-1.5246979,-0.12585215,-0.6582161,0.8481183,1.0839387,-1.9502213,-2.0995834,0.5598309,-0.62627465,-0.46958256,-0.44762528,-1.189885,-0.020896027,1.2766284,1.2263582,0.5941281,-1.1672038,-0.54460925,1.3902814,-0.09105523,-1.2117682,10,6,1.208182,-0.15206939,-0.41386202,3,1,3329330,5,-1033.6805,16.15,13.69144027
-1.394487,1.2433232,-2.039933,1.3966751,1.5782038,-0.47438547,0.14625971,-1.1078689,-1.4522698,-0.76079345,1.3881534,-0.38757104,-0.91474056,-0.11243737,1.1862736,-3.6748033,0.8746499,-1.1790712,1.7001982,-2.309262,-0.07950935,-0.42829138,-0.029450089,1.3976696,0.2746513,-0.29394007,0.028967462,-0.621359,-2.0660315,0.68998003,0.3653733,1.2606963,-0.6036188,0.0969125,2.4514298,-0.47794446,2.6424985,0.37580836,0.62666744,0.24712276,2.0374415,-0.99849135,-0.38818276,0.17974138,0.19932455,0.092876576,2.1628628,-1.1490974,-0.8719788,-0.4147169,-0.56935585,0.537255,3.4704328,-0.59151053,-2.437998,3.434411,1.583205,0.6826594,-2.0518003,0.6560631,-0.7740026,1.5938685,-0.8167019,-0.8141227,0.42762363,-0.1755867,-0.56977034,-0.7421305,-1.3457161,-1.0719745,-0.51453304,0.16090104,-1.8508986,1.0682389,-0.33685213,0.21761024,-0.14058334,-1.3793988,-0.064311266,-0.96225333,0.10489994,-0.3562535,-1.2036574,-0.057266705,-0.75182956,0.44265974,-0.96495146,1.493222,-2.1587777,-0.19103983,-0.33634555,-2.1652324,-0.14994332,0.12903358,-1.0306993,0.9990303,-0.7765109,0.8961951,0.35815415,1.4254316,-0.16006869,-0.3299085,-0.2957005,1.5884541,1.3797002,-0.44803086,0.0693551,-1.6752896,0.16288835,-0.17622715,0.8616003,1.0030203,-1.6189467,-1.5498736,-0.12700456,-2.127871,0.46547243,-0.7737035,-0.5847508,1.0565886,1.7161596,0.5916794,0.26778415,-1.0752212,-0.31965935,1.9027269,0.32443315,-1.441782,10,6,0.03738196,-0.1720694,0.554338,2,5,10145074,5,-1033.7042,16.31,21.39195483
-0.96761054,0.7458883,-0.73090065,1.0471087,1.1814151,0.8012884,0.41419116,-0.6234483,-0.8942889,-0.51577353,-0.08265033,0.054128878,-0.6504508,-0.59941864,1.4255202,-3.9730842,0.49315888,-0.8527648,1.5705389,-1.8665614,0.47171262,-0.47929958,-1.4120911,0.7351862,-0.54742205,0.6231937,0.22991587,0.32829303,-1.353575,0.6309197,0.3067699,0.7138372,-0.86732876,0.8628284,1.5493892,-1.3091755,2.2693655,1.0312583,0.34927502,-0.56732,0.6247995,-0.02067238,0.26709366,0.8091283,-0.11067319,-0.1274611,2.045321,-0.90929055,-0.35384083,0.9941077,-0.5538679,1.1275963,2.6915605,-0.9609218,-2.141645,3.5873067,1.2886231,0.80128795,-1.8771688,0.3947779,-0.64030206,1.5342636,-0.22095987,-0.26700097,0.39153805,-0.37432408,-0.65357685,-0.94289315,-0.80605996,-0.21989505,-0.35159233,0.11496049,-1.4590323,0.65037763,-0.25343007,1.1705804,0.011556149,-0.6190735,0.371872,-0.113439396,0.3428797,0.037122548,-1.9592787,-0.081324905,-0.67595255,0.41733226,-1.890949,2.4184637,-1.6172178,-0.51668537,0.42361283,-2.1257584,0.10405405,0.57810044,-1.0265675,0.6338383,-0.94069356,0.78122604,0.78742844,1.2734971,-0.059911728,-0.17248493,-0.114070326,0.6013521,1.8516853,-0.56762147,0.83266973,-1.5244707,-0.12603424,-0.65800166,0.8480165,1.0838256,-1.9498401,-2.0992014,0.5595676,-0.6265417,-0.47001758,-0.44788477,-1.1897192,-0.021166688,1.2765069,1.2260618,0.593936,-1.1669699,-0.54421216,1.3902134,-0.09107581,-1.2120093,10,6,-1.243118,0.3128306,-0.104062036,3,1,3329330,5,-1033.6805,16.15,13.71298177
-1.2048452,0.71399426,-0.96914655,1.2610403,1.2226958,0.26078773,0.34715575,-0.98846656,-1.4635166,-0.7713398,-0.05131048,0.68402827,-0.68765587,-0.77762514,1.305526,-3.8818114,0.39150104,-0.7685067,2.2023878,-1.8965031,0.23445372,-0.8460817,-1.5953081,0.34000695,-0.6679276,0.2596608,-0.14219186,0.34608066,-0.93096334,0.54285383,-0.020373166,0.70728827,-0.9803807,0.9192057,2.0151877,-1.2812463,2.9420376,0.83663493,0.56536484,-0.6533139,0.5438564,0.27242726,0.23602593,0.9286624,0.015001178,-0.042299382,1.949002,-0.81177217,-0.28519738,0.89889735,-0.44794106,1.3468682,2.201653,-0.7180826,-2.1004977,3.7319162,1.9913394,1.8865708,-1.8153396,-0.047911324,-1.3027548,1.9557314,-0.1847508,-0.40522602,0.061953433,-0.7373897,-0.86189556,-1.794652,-1.0702238,-0.8103616,-0.5880194,0.1098537,-1.8107375,1.6350307,0.20705296,1.1196612,0.43060687,-1.2059329,-0.2624966,0.19169632,0.22477098,0.23110351,-1.8381826,-0.37667355,-0.8254696,-0.09890662,-1.8893136,1.9141821,-1.7939069,-0.360507,0.59763694,-2.5440536,0.7160924,0.4564911,-1.0058779,0.48561278,-1.1113182,0.66679686,0.681733,0.8608736,-0.14625475,-0.001537234,-0.055518538,0.778406,1.7775528,-0.30698007,0.9085905,-1.4959967,-0.526758,-0.33732522,1.6321414,0.899592,-2.3283362,-1.7213039,0.7933327,-1.1598845,-0.3638392,-0.7705928,-0.79055655,-0.15345034,1.6497575,1.0351882,0.386344,-1.908597,-0.99088997,1.7084444,0.15862453,-1.2649174,11,6,-1.2547687,0.15639947,-0.18245883,3,1,3329330,5,-1033.6184,17.34,23.05281186
-0.59962696,0.30736083,-1.5483612,1.7934948,2.1109974,-1.4082149,0.004119784,-2.293986,-1.5683899,0.17724398,1.3521109,-0.42990297,-0.712675,-0.90888095,1.4720473,-3.3139286,0.1293697,-0.25181186,1.8645662,-2.0379155,-0.18289077,-0.60449743,-0.7678027,1.2223568,0.66127694,0.11260338,-0.61923677,-0.767906,-1.8305213,0.4386446,0.34383196,2.8642175,-0.07067372,-0.26470935,3.319175,-0.57840824,2.486658,0.5595686,0.17368567,-0.22871935,1.5965638,-0.89901745,-0.8389351,0.16975302,1.4406352,-0.4561833,1.6342709,-0.35486302,0.25792444,0.11798681,-0.5320947,0.32850167,2.6568992,0.2589446,-0.74574095,3.737286,1.2977501,1.1035445,-1.8832444,0.6995474,-0.7855386,1.213644,-0.1199438,-1.1560634,0.3466498,0.27205378,-0.36821765,-0.29823044,-1.1739666,-0.40100628,-1.1205971,-0.3194548,-1.4866062,-0.19280782,-0.23798938,-0.20094863,-0.17201835,-0.8679414,0.22010309,-0.9136373,1.3878186,0.74952304,-0.6580632,-0.7480337,-1.3708907,-0.32120416,-2.227572,2.071467,-1.9601874,-0.005742252,0.59714866,-1.6734719,-0.6171672,0.97240424,-0.63499236,1.6189624,-0.56308734,0.8731241,0.23914315,1.9658974,-0.047791883,-1.5701823,0.06772217,2.1473668,0.33279943,0.047684282,-0.002984464,-1.7381595,0.5024295,-0.7673086,0.49198985,0.55550104,-2.0910442,-1.5067863,0.65349007,-1.8036385,0.22860141,-0.8501879,-1.5926684,0.81511486,0.4756182,1.2552129,0.491738,-0.98439556,-0.819267,1.7241488,1.1313763,-1.3523966,11,6,0.09283122,-0.53420055,-0.21645883,5,1,11529966,5,-1033.4921,57.97,55.27521823
-0.43581128,-0.002500102,0.6114956,1.6793633,2.3147569,-0.03240812,0.26337332,-1.7388482,-1.4778845,-0.27749744,0.7653847,0.23022777,-0.09737289,-0.6356193,1.6562904,-3.796135,0.24178039,-0.1097936,1.058313,-0.77364933,0.5143355,-1.181812,-2.4543371,0.08736938,0.2332092,1.85835,-0.44297856,0.3771937,-1.325204,-0.15308699,0.72437483,2.2457845,0.26019245,0.4994279,2.5726767,-1.3168674,2.4411662,1.4901227,-0.80568314,-1.3209374,0.35835654,0.4401782,-0.19247837,1.115944,1.4787624,-0.30835685,1.3691727,0.7410722,1.1668546,1.4904109,-0.5060963,0.68245614,2.4287977,0.34926474,-0.37297288,3.7693737,1.8059534,1.4431076,-1.7454,0.4749334,-0.8967647,1.4083626,0.7795253,-0.22251609,0.014367878,-0.8210008,-0.39643484,-0.355465,-0.6190171,0.9615081,-1.4938023,-0.20910001,-0.6926075,-1.2673951,-0.6145034,0.16444322,0.020065665,0.019313518,0.91924757,0.21648577,1.8837016,1.0815245,-2.064242,-1.251591,-1.8572233,-0.4168899,-2.8613122,3.1976047,-1.0489967,-0.7914989,1.3768718,-1.3386781,-0.07254836,1.55064,-0.79372907,1.0622959,-0.9787389,0.04026717,0.03950125,2.267832,-0.028590381,-1.388068,0.76362026,0.41010338,0.8866779,-0.6049328,-0.19409841,-1.2471296,-0.09135622,-1.266729,-0.318237,0.6432545,-2.2705352,-2.5130444,1.7234814,-0.045696422,-0.4468354,-1.0957808,-1.7199926,0.19463867,0.103091925,1.9580535,1.0705867,-1.1816689,-1.1336919,0.893608,1.1231571,-1.3062195,12,6,-1.1729409,-0.23150139,-0.1223105,7,2,4620980,5,-1033.376,60.6,47.63048821
-0.43589443,-0.002460539,0.61125004,1.679358,2.3147025,-0.032240093,0.2635277,-1.7388494,-1.4779661,-0.2774621,0.7652642,0.23018283,-0.09736523,-0.6357843,1.6561387,-3.7960763,0.2417366,-0.10980296,1.0584215,-0.7735061,0.51421845,-1.1816721,-2.4543357,0.08740157,0.23314178,1.8582436,-0.44282284,0.37714773,-1.3250701,-0.15297627,0.72441894,2.245909,0.26023227,0.4994203,2.5726097,-1.3169756,2.441226,1.4899836,-0.8055066,-1.3210603,0.35833043,0.4401466,-0.19230965,1.1160147,1.4786321,-0.30826813,1.3691983,0.74092877,1.1669639,1.4903867,-0.5060351,0.68265516,2.4288733,0.3491889,-0.37296918,3.7693217,1.8059486,1.4431152,-1.745512,0.47503537,-0.8969329,1.4083953,0.7794931,-0.22254488,0.014446586,-0.8209123,-0.39652324,-0.35529163,-0.61885095,0.96143407,-1.4938463,-0.20908725,-0.69247663,-1.2672986,-0.6144937,0.16439682,0.020244896,0.01941095,0.9192674,0.21652403,1.8837686,1.0816014,-2.0642638,-1.2516905,-1.8572142,-0.41693532,-2.8611288,3.1976461,-1.0490358,-0.79149944,1.3767515,-1.338785,-0.07261792,1.5507642,-0.79385805,1.0621734,-0.97883695,0.040330857,0.039644063,2.2677598,-0.028516203,-1.3880345,0.7634591,0.41009456,0.88656604,-0.60504144,-0.19404244,-1.247114,-0.091273054,-1.2666594,-0.31817317,0.64333713,-2.2701058,-2.5129223,1.7235248,-0.045645997,-0.4469126,-1.0957485,-1.7198994,0.19459555,0.10317293,1.9582151,1.0706695,-1.1817644,-1.1336546,0.89365876,1.1229715,-1.3062154,12,6,1.1743592,-0.2553014,-0.007710482,7,2,4620980,5,-1033.376,60.6,47.63641908
-1.5646179,1.1039026,-1.7794853,1.3564814,1.1398884,-0.24911761,0.3854871,-0.15841696,-1.1216412,-0.33644167,0.6906853,-0.25413015,-0.6633417,-0.40062094,0.7756421,-2.295808,0.6968729,-1.6177036,1.7392159,-1.2327837,-0.06746936,-0.063498914,-0.4163289,1.0342407,-0.049444795,0.28538758,0.41812456,0.2974527,-0.7479163,1.0360308,-0.088799715,0.8208508,-0.59465694,0.58513165,2.204151,-1.265954,2.8589036,1.0977213,0.31892908,-0.055797994,0.89106804,-0.34248716,-0.16091032,1.5518439,-0.5200789,0.2619056,1.1087265,-1.1344086,-0.8245112,0.2989376,-0.21583219,1.2712884,2.713014,-0.003431626,-2.5111322,3.3785675,1.2417173,1.3516339,-1.6360247,0.62895167,-0.82028365,1.9331423,-1.0141548,-0.7766743,1.5611753,-0.6414143,-0.84316534,-0.85009086,-0.89396155,-0.6165577,0.24437875,0.2389291,-0.89228404,1.7228565,-0.35164124,0.93777764,-0.029368497,-2.1535134,-0.32543218,0.49096793,0.25991124,0.028803125,-0.54231626,-0.11186721,-0.40080112,0.16428292,-1.4755422,0.8450206,-1.8314581,0.12275767,0.36213532,-1.7046468,0.083906636,-1.0841136,-0.5818122,1.0071173,-1.0435939,1.2412376,0.03239643,0.81520563,0.18992946,-0.0428949,-0.21833256,0.9166986,1.4589216,-0.32176837,-0.25375178,-0.8920409,-0.7384156,-0.28354073,1.1263509,0.7658324,-1.5746574,-0.88825107,-0.032586515,-1.8570662,0.29852605,-0.5302197,-0.121973395,-0.068497464,1.7072811,0.20780148,-0.25422993,-1.3191324,-0.5711769,1.1581104,-0.14692047,-1.5877314,13,6,-0.69607145,-0.51027143,-0.0854024,2,5,10145074,5,-1033.8015,-1.79,-5.466545091
-1.5646727,1.1039724,-1.7792332,1.3565854,1.1400485,-0.24921487,0.38533545,-0.1582847,-1.1213956,-0.33616766,0.69082594,-0.25439006,-0.6634128,-0.40097708,0.77598304,-2.2956612,0.6968152,-1.6178727,1.7394898,-1.232869,-0.06779799,-0.06371629,-0.41632378,1.03392,-0.049412772,0.28559,0.41779667,0.29752332,-0.7479573,1.0359118,-0.088748485,0.82136,-0.5946358,0.5851859,2.2042232,-1.2659737,2.8587165,1.0978696,0.31930935,-0.05596754,0.89102876,-0.3429562,-0.1609874,1.5521724,-0.51987684,0.26199603,1.1085637,-1.1343619,-0.8245654,0.29940268,-0.21590587,1.2713318,2.7126281,-0.003667411,-2.510971,3.3790128,1.241489,1.351399,-1.6359053,0.6288168,-0.8200364,1.9331288,-1.0143399,-0.7767699,1.5613211,-0.6412021,-0.8434575,-0.8498376,-0.89448124,-0.61637235,0.24459887,0.23898101,-0.8923088,1.7229508,-0.35162288,0.9372952,-0.029511109,-2.1538506,-0.32574221,0.49091506,0.2597238,0.028496139,-0.54242355,-0.11172483,-0.400836,0.16427833,-1.4760888,0.84531915,-1.8315742,0.12256089,0.36237815,-1.704679,0.083596095,-1.0839684,-0.58115065,1.0076641,-1.0432981,1.2413597,0.033000104,0.8155024,0.18991631,-0.043141723,-0.21828559,0.91694605,1.4589422,-0.321589,-0.2536301,-0.89222425,-0.7388228,-0.28358775,1.12641,0.7658564,-1.575191,-0.8881547,-0.032635212,-1.8571118,0.29877055,-0.5297475,-0.121874034,-0.068801716,1.7071564,0.20772119,-0.25402883,-1.319119,-0.5710106,1.1582675,-0.14633608,-1.5876302,13,6,-0.09957146,0.84302855,0.1775976,2,5,10145074,5,-1033.8014,-1.79,-5.428568245
-1.5644698,1.1039,-1.7794765,1.3561403,1.1400404,-0.24930829,0.38522893,-0.158279,-1.1217228,-0.33673915,0.69096726,-0.2540893,-0.66331065,-0.40061432,0.7758253,-2.2957869,0.6972423,-1.6175541,1.7392614,-1.2324084,-0.06766215,-0.06322923,-0.41654217,1.0339165,-0.049278095,0.2857269,0.41755176,0.29728913,-0.7479948,1.0355358,-0.088360175,0.8210627,-0.5945774,0.58535886,2.2045043,-1.2660253,2.858623,1.0981557,0.31924736,-0.055987507,0.8915377,-0.34265128,-0.16092177,1.551932,-0.5200138,0.26170573,1.109076,-1.1346924,-0.8240037,0.29911622,-0.21596457,1.2710488,2.7131155,-0.003611118,-2.511043,3.3790135,1.2421043,1.3515918,-1.6361371,0.628602,-0.8203719,1.9329747,-1.0139226,-0.7768986,1.5609977,-0.64190465,-0.84347665,-0.84997153,-0.8943481,-0.6162483,0.24441373,0.23937722,-0.89277995,1.7226027,-0.35157084,0.93734807,-0.029245064,-2.153891,-0.325396,0.49071756,0.25993225,0.02880356,-0.54271406,-0.11152108,-0.40085524,0.16429168,-1.4756522,0.84525657,-1.8316269,0.1229644,0.36236423,-1.7047908,0.08386928,-1.0839446,-0.5812143,1.0074174,-1.0434598,1.2411561,0.032390714,0.8157689,0.18919504,-0.042768538,-0.21802497,0.91632533,1.4588466,-0.32220012,-0.25347817,-0.8923192,-0.73811364,-0.28365296,1.1267008,0.7660668,-1.5750108,-0.8885361,-0.032243848,-1.8567573,0.29907873,-0.5298585,-0.1223336,-0.06835292,1.707342,0.20818205,-0.2540325,-1.3193119,-0.57140374,1.1583517,-0.14690372,-1.5874007,13,6,0.79562855,-0.33277145,-0.0922024,2,5,10145074,5,-1033.8013,-1.79,-5.440554324
