embs1,embs2,embs3,embs4,embs5,embs6,embs7,embs8,embs9,embs10,embs11,embs12,embs13,embs14,embs15,embs16,embs17,embs18,embs19,embs20,embs21,embs22,embs23,embs24,embs25,embs26,embs27,embs28,embs29,embs30,embs31,embs32,embs33,embs34,embs35,embs36,embs37,embs38,embs39,embs40,embs41,embs42,embs43,embs44,embs45,embs46,embs47,embs48,embs49,embs50,embs51,embs52,embs53,embs54,embs55,embs56,embs57,embs58,embs59,embs60,embs61,embs62,embs63,embs64,embs65,embs66,embs67,embs68,embs69,embs70,embs71,embs72,embs73,embs74,embs75,embs76,embs77,embs78,embs79,embs80,embs81,embs82,embs83,embs84,embs85,embs86,embs87,embs88,embs89,embs90,embs91,embs92,embs93,embs94,embs95,embs96,embs97,embs98,embs99,embs100,embs101,embs102,embs103,embs104,embs105,embs106,embs107,embs108,embs109,embs110,embs111,embs112,embs113,embs114,embs115,embs116,embs117,embs118,embs119,embs120,embs121,embs122,embs123,embs124,embs125,embs126,embs127,embs128,pk1,ldalabel,gnumarker,gnucolor,mol_index
0.40485656,0.09360966,0.64416635,-0.8531714,2.8709664,2.672423,-0.47418177,0.08685207,-1.6591274,0.22543502,-1.4188414,2.8112895,-1.9610237,1.5692344,0.22342718,-1.6947756,-1.2853518,-0.35195178,0.064680874,-0.045093477,0.3716092,0.042807043,-0.6766104,0.22091596,1.3468492,0.51500475,0.82307196,1.5011913,-0.22074774,0.93576986,1.3396443,-0.4445352,0.20172022,0.49070483,1.1819181,0.33449608,-1.9483802,0.18679106,-0.932383,0.3408767,-0.29713517,-1.4502611,0.5354905,1.6977926,-0.32848847,3.144979,2.1093032,-0.59413576,0.70970565,-0.061205976,-1.0475236,0.44326097,0.48328647,-2.5550537,0.106045604,-0.86882454,0.33438098,-0.22772866,0.6498722,0.339311,1.2718837,-0.88456726,-0.46029714,-2.2010672,-0.2047174,-0.65143883,1.1797463,0.26970536,-1.0178641,1.2764403,-2.0238092,0.66674876,-0.80989176,1.9277554,-0.25087482,0.1483674,0.15255953,-1.7726976,-2.6598482,-2.8713017,-0.40091416,-1.8882391,-0.6081446,-0.6199705,-0.5622115,0.95602006,-2.3859863,0.42139038,-0.7053257,-1.3431036,-1.4160396,-1.7356156,0.55141246,-0.42332363,-0.16077735,0.6116603,-0.83190364,1.1412469,1.4566983,0.1332932,-1.8681781,1.678615,-1.0420413,0.20379196,1.1751966,0.09175593,0.47308928,-1.625278,1.1894591,0.20775379,-0.42691147,1.2622963,-2.1122634,-0.121450245,-0.94098485,0.6742992,0.7601451,2.450774,-0.3045657,-2.323157,-0.18132141,-0.07013568,-0.4707963,1.3027887,-0.10285577,0.24480534,-1.7217572,0.009662375,12.8,5,9,10025880,10
-0.39707038,-0.5923695,0.9087221,-0.46688578,2.0529091,2.6379886,-0.18287268,1.6945102,-1.40434,0.2628767,-1.5650856,3.5116591,-1.9912916,1.1847973,0.16196486,-0.71750116,-1.3245069,0.7340986,-0.35163128,0.4396416,0.5943074,-0.47090822,-1.1826278,-0.18667865,0.3281151,0.6152098,1.9014335,2.04605,0.5342111,0.32957518,1.4875739,-1.135638,0.3775729,-0.43924472,0.67730075,-0.030183077,-1.8336985,0.30711448,-0.57054454,-0.23759592,-0.8985579,-0.2887107,0.39207312,1.6856133,-0.08988926,2.9920826,0.2643381,0.051734924,-0.27962828,0.03490419,-0.2544402,-0.13913895,-1.4696853,-1.5947635,-0.7015014,-1.301943,0.11457892,0.3327015,1.239393,-0.36433384,1.5602932,-0.5832072,0.08512017,-1.4724731,-1.2611932,-0.46015728,0.9710232,-0.70204157,-0.76756555,1.2749267,-2.4645808,0.27317014,0.002494939,2.10771,-0.33558398,0.57176864,0.42466107,-1.474478,-3.3049378,-0.3654004,-0.66870964,-1.0584124,-0.6501212,-0.60481346,0.29027998,0.63403034,-2.170388,-0.52434456,-1.0421073,-1.1524131,-0.39408225,-1.0101035,0.9593401,-0.24960256,0.4459682,1.0539882,-0.72251606,0.86767876,0.37697652,-0.39819413,-1.2035837,1.0018287,-0.011077665,-0.5778041,0.42519835,0.082411915,0.8186341,-1.1678333,-0.6819278,-0.37231475,0.98664147,0.5817875,-1.7835613,-0.4839514,-0.23865804,1.491396,0.34119347,2.1954575,-0.11270678,-2.142372,1.0074971,0.020183682,-0.26223847,0.97342634,0.12741217,-0.4626416,-0.789807,0.37292564,2.584,8,5,6266528,11
-0.6754291,-0.6714459,2.8089285,-0.22358108,1.7309577,0.47463578,-0.26345134,1.3851833,-0.5542716,0.89359534,-1.1263586,3.2320464,-0.8759841,0.36034942,1.2059513,0.5880141,-1.3626914,-0.25168046,-0.1238597,0.2554599,1.2817962,-0.6458741,-1.0516671,-0.060602546,0.34934407,0.5130631,1.4179647,2.5374956,0.21528259,0.93702185,0.09427336,-1.1013551,1.8962464,-1.0706593,0.6130929,-0.7553481,-2.0985587,0.48986796,0.31744146,0.2307936,-2.560269,-0.3254419,0.62191004,0.4904569,-0.9104683,2.0306747,-0.21564168,1.8708938,-1.3150561,-0.62304306,-2.406518,-0.9972963,-1.774339,-0.6544036,-1.4613731,-2.1093502,-1.4878578,-0.21687731,1.2414007,1.5623307,1.0762625,-1.099758,-0.33188507,0.12790376,-0.4664984,-0.15158448,0.29780683,-0.2590869,-0.6662217,0.42961812,-0.5588321,0.003332701,-0.113604195,1.1573663,-0.6299873,-0.9729447,-0.19553156,-1.0725259,-1.8503972,-0.430811,-2.481299,-1.7433058,0.72192246,-0.36820355,0.5524615,1.042849,-1.7518982,-0.01975432,-0.4733321,-0.36302578,-0.20897967,-0.66677403,0.36743915,0.31316817,0.6394565,1.9326531,1.552802,1.4636585,-0.47128052,-0.22313763,-0.314582,0.14771163,0.22844079,0.67388445,-0.5136682,1.6834654,-1.2535219,-1.0177352,-2.077757,-1.63294,1.6268524,-0.22793424,-2.6395693,-0.16449605,-0.40874997,1.7439787,1.1070248,2.4353125,1.070938,-2.9242914,1.0817683,-1.1166399,-0.6000745,0.48788914,0.39069718,-1.5531298,0.3078225,0.6250863,3.24,17,3,16716947,12
1.4458721,-0.03125903,1.201983,-0.78569,2.6024024,1.6111519,-1.1417308,-0.7967672,-1.1588343,-1.2887945,-1.151796,4.162073,-1.8963616,2.7464194,-0.91164595,-1.7626421,-0.47680533,1.112006,-1.1240396,0.1232146,0.22866966,-0.051340476,-1.8377664,-0.23218617,0.74068534,1.9273686,0.48215398,0.6862229,0.2212148,0.76615095,2.4578083,-0.34340012,-0.06405446,-0.21964508,0.3934148,0.5860518,-2.6118536,0.66721785,-1.8196268,-0.28796375,-0.43643045,-0.48625022,0.97625726,1.0308712,1.784931,2.470803,1.1574471,-0.025719225,2.4896822,0.45131847,-1.2985585,-0.047145978,-0.9563699,-0.49587232,1.1165104,-0.8832445,1.0193706,0.34732816,0.3427587,0.2523803,0.5045331,-1.0677077,-0.09454276,-1.716793,-0.25264153,-1.6339258,0.9411782,0.51699847,-1.6465373,0.6913278,-1.9808487,2.1456385,-0.5136129,-0.1685789,-0.21461362,-0.26339003,0.5384215,-1.0821193,-1.5076363,-2.452331,-0.22035578,-0.34141743,-1.2652069,-0.8611928,-1.2077302,0.85031193,-1.8903733,1.0578222,-0.53182024,-1.2061515,-1.4322714,-1.9196713,0.49912784,-0.45933837,0.49357226,1.1121687,-0.5514437,0.4107837,0.47764266,0.2998982,-2.7339592,0.46553138,-0.59904945,0.1539439,0.6208704,-1.0787066,1.2418218,-1.0823442,1.9133759,-0.26278943,-0.53936845,1.3778386,-1.5181165,-1.335428,0.09289373,2.0371263,1.168357,2.2248871,-0.20908473,-1.8157822,-1.0364243,1.7832971,-0.000476867,1.7271893,-0.5779933,-0.88135624,-1.2267967,1.1963489,8.9,12,7,15787660,13
-0.024647355,-0.6184304,0.3863913,-0.40855414,2.1406107,2.7488089,0.1579603,2.425652,-1.4664507,0.05580698,-1.4341292,2.8041272,-2.2534266,1.4348831,-0.71037173,-0.63279337,-1.0955913,0.770252,0.07482326,1.0936923,1.1807128,-0.03751433,-0.86884236,0.020946652,0.60503036,0.29185542,1.8979076,2.2063413,0.9380561,0.7581006,1.4361411,-1.3541827,-0.009242184,-0.034009606,0.41123587,-0.23829186,-1.6753843,0.056992218,-0.20477936,-0.5786665,-1.0898283,-0.004110612,-0.11342582,1.6689148,0.12836781,2.8585148,-0.33620298,0.18716848,0.14348787,0.18273447,-0.2626606,0.2830195,-2.3638694,-1.5065492,-1.0462152,-1.2067418,-0.3050988,0.25719482,1.4158548,-0.44320846,2.0884075,-0.7601638,-0.20625627,-1.3657061,-0.8680736,-0.049661987,1.1833062,-0.27872458,-1.1769748,1.0531609,-2.1490932,0.7893658,1.2992644,1.4630456,-0.3577656,-0.08095345,0.51886064,-1.6236212,-3.482441,-0.81448513,-0.21316409,-1.482327,-0.8405844,-0.3498298,0.27330285,0.9213357,-2.1249297,-1.2721908,-0.7904271,-1.1050947,-0.18687594,-0.88979477,0.6188094,0.066772476,0.13521376,1.4623173,-0.3758946,0.632524,0.107734054,0.13636154,-1.2298795,0.71424544,0.66829485,-1.2432531,-0.08778104,-0.8462753,1.4204838,-0.36481714,-0.3786101,-0.38705906,1.8752311,0.9350784,-1.0582488,-0.12361884,-0.5532193,1.4739022,0.07441634,2.8582575,0.14041585,-2.985058,0.6177059,-0.3117183,-0.5626613,1.2661332,0.5611491,-0.33290043,-0.6988742,-0.1207345,1.887,8,5,6266528,14
0.5631985,-0.4686929,0.56964874,-0.5894394,2.7146854,2.4160836,0.18037963,0.68021417,-1.700846,0.28715283,-1.3446252,2.4074113,-2.3574054,1.2361959,-0.06366947,-1.6471971,-1.1053388,-0.28206843,0.50718206,0.030301988,0.65388596,0.012468204,-0.2924111,0.25807938,0.90855545,0.092321634,1.2685013,1.2009046,-0.40159172,0.6291001,1.4651933,-0.38667887,0.01569514,0.19454151,1.1235304,0.478345,-1.7288082,0.075754434,-0.6449033,0.38954782,-0.17098016,-1.2693354,0.241384,1.7739232,-0.07343495,2.5969133,1.3877836,-0.6721522,0.7211245,0.025862869,-0.54225075,0.558004,0.31876495,-2.2275655,-0.19270772,-0.9122337,-0.102266714,-0.63248026,0.72713816,0.6706788,1.8765047,-1.0239782,-0.48667645,-2.0734043,-0.55596,-0.3126862,1.1903679,0.3214979,-0.9887413,1.0860281,-2.2128067,0.69157875,-0.04593143,1.0070829,-0.8954932,-0.26294047,-0.007563174,-1.7237866,-2.6581912,-2.5803034,0.15140253,-1.8440953,-0.92771506,-0.34206128,-0.87496734,1.5843964,-2.1674972,-0.40533727,-0.52242446,-1.2930081,-1.218238,-1.4043305,0.6167383,0.21603808,-0.04792718,1.6891801,-0.79450893,0.7554657,1.0456705,0.4726433,-1.9652921,1.4174366,-0.3692243,-0.64825726,0.15342858,-0.14886059,0.73353827,-0.9778819,0.83603394,0.26615614,0.42792457,1.5212805,-1.3281549,-0.20881175,-0.88927674,1.1283221,0.6829096,2.6648195,0.21171805,-2.3246615,-0.48494065,-0.40750334,-0.47436294,1.0649352,0.2376041,0.48527008,-1.3684478,-0.26021758,13.55,5,9,10025880,15
-0.21034467,-0.60809314,0.7471615,-0.3060419,2.1040833,2.4761608,0.16233712,2.0912232,-1.5700251,0.20085424,-1.5557165,3.2874198,-2.2782755,1.3571728,-0.37107676,-0.49284482,-1.241332,0.7400488,0.33463886,0.83579326,0.8238838,-0.1814219,-0.83527154,0.007783204,0.4472093,0.54335207,1.7205485,2.0251274,0.64059633,0.44806328,1.3606465,-1.2246788,0.11588967,-0.2810023,0.6098079,-0.006828964,-1.9384832,0.03251204,-0.21126756,-0.19224542,-0.99997294,0.00319247,0.24361837,1.5778657,-0.38620022,2.7417095,-0.2169725,0.044472724,-0.04673329,0.09153499,-0.32525077,0.07004534,-1.9073402,-1.4030885,-0.90191096,-1.1948013,-0.04246796,0.5924437,1.1158774,-0.2136527,1.6185395,-0.7667608,-0.12841144,-1.2736566,-0.84474,-0.34641623,1.0466917,-0.4854724,-0.8342637,0.9570176,-2.1750743,0.64047843,0.6635924,1.8046432,-0.43509397,-0.001433879,0.2401019,-1.7291068,-3.374319,-0.6192579,-0.5632518,-1.108288,-0.6178866,-0.5074295,0.117841065,0.8902528,-1.9526434,-1.2239318,-0.908983,-1.4699371,-0.04225397,-1.0851867,1.1458167,0.020158127,0.25823855,1.4324684,-0.2903195,0.6318643,0.12064652,-0.3504241,-1.064913,1.0680286,0.28624249,-0.7940317,0.06487958,-0.25242823,0.89780504,-0.51794523,-0.5241791,-0.47938585,1.4392892,0.6838796,-1.0442191,-0.2049025,-0.6867299,1.3517759,0.16412696,2.535654,0.14594156,-2.6700609,1.0497931,-0.24848098,-0.28169078,0.8124889,0.5457946,-0.36664057,-0.86989117,-0.054616272,4.247,8,5,6266528,16
-0.34648755,-0.15619409,0.87865067,0.039682657,1.9209156,2.4695523,-0.13677078,1.8530318,-1.3929154,-0.24299365,-1.0094929,3.159891,-1.8866322,1.4444578,-0.5079694,-0.49156782,-1.096396,0.8864808,0.21344611,0.8080587,0.70696723,0.032523483,-0.84741616,-0.3809423,0.073879614,0.3525138,1.4013172,2.1862447,0.9364822,0.89628136,1.2301404,-1.2450402,0.2698299,-0.47889608,0.4311755,-0.19206512,-2.2712662,0.031865686,-0.41264474,-0.36641088,-1.1964554,0.010249324,-0.09221232,1.3663473,-0.2094484,2.7690015,-0.42724857,-0.09972918,-0.30934292,-0.40610528,-0.56697905,-0.05200042,-2.3249054,-1.5887902,-1.0988916,-1.4916929,-0.5006222,0.50993353,0.8345681,-0.6394311,1.7290267,-0.723336,-0.055806786,-1.5663964,-0.40466127,0.0000684,1.1510037,-0.38752332,-0.95284927,1.2751472,-1.7861786,0.4283092,0.8461751,2.1491237,-0.15462072,0.031689376,0.5245435,-1.7571365,-3.1650286,-0.726415,-0.77590495,-1.5144675,-0.95429444,-0.16819495,-0.13818118,1.2149658,-1.7425758,-1.3355219,-0.90846026,-1.2764876,-0.004440218,-0.9237491,1.0625414,-0.1089478,0.18925688,1.193087,-0.033404067,0.4586262,0.36590058,-0.51061344,-0.81379366,1.0189285,0.12867305,-0.8368318,0.2444467,-0.85403454,0.87321746,-0.5532659,-0.16656877,-0.47635138,1.8167562,0.8596779,-1.5433203,0.47202602,-0.5648993,1.2453212,0.38396758,2.3080227,0.51446164,-3.0875764,0.8615228,-0.41212106,-0.65650856,1.06972,0.74381804,-0.069693446,-0.9673911,0.1939033,2.39,8,5,6266528,17
0.4209019,-0.5021291,0.9675313,-0.6816267,2.816727,2.273459,-0.08569366,0.2318882,-1.9002045,0.36385295,-1.4629989,2.646047,-2.3402178,1.258605,0.16040045,-1.739404,-1.405626,-0.10591769,0.5490606,-0.40438646,0.45662263,-0.19715522,-0.51740664,0.33194348,0.6678717,0.26286867,1.261885,1.1403772,-0.48079038,0.37526745,1.3571454,-0.110336274,0.13324137,0.002673864,1.3660147,0.5656446,-1.8485943,0.01075846,-0.84291255,0.29739437,-0.050234735,-1.472667,0.6258851,1.6088681,-0.39773393,2.4102952,1.7908009,-0.60326374,0.53666854,-0.0822266,-0.74898505,0.3950556,0.6834134,-2.2042105,-0.10240184,-0.8986205,0.0945918,-0.4527428,0.6018007,0.7853474,1.4045495,-1.0337901,-0.3723188,-2.0083961,-0.6763799,-0.17572984,1.1528168,0.20545062,-0.7236343,1.068933,-2.437002,0.44400975,-0.43844306,1.0579426,-1.0183728,0.029086709,-0.001717687,-1.4018718,-2.5247617,-2.3218315,-0.16127656,-1.7033625,-0.76746106,-0.30824062,-0.764151,1.6283002,-2.027663,-0.002317488,-0.55838054,-1.4404379,-1.1837434,-1.5172665,0.7751322,0.37066552,-0.20794068,1.7249681,-0.87181765,0.76147455,1.2186652,0.1468113,-1.7979717,1.7348434,-0.7682856,-0.39927512,0.41116217,0.20747432,0.36549318,-1.2333426,0.70583457,0.1560348,0.101038516,1.3707632,-1.418963,-0.34476382,-0.8459326,1.132901,0.5886551,2.5599947,-0.071723685,-1.854044,-0.199171,-0.3773043,-0.4366305,0.6779713,0.29155663,0.635864,-1.3785061,-0.056590706,15.5,5,9,10025880,18
-0.43555787,-0.53843904,1.1607279,-0.49960688,2.0378606,2.5517178,-0.29913732,1.5859348,-0.9664676,0.122650445,-1.6162496,3.7061682,-2.1601384,1.1739458,0.24054292,-0.638233,-1.6422352,0.927526,-0.13228437,0.53865904,0.48376757,-0.9409911,-1.2753763,-0.07125077,0.44760108,0.71439755,2.0165653,1.8499198,0.6175489,0.8177872,1.3095574,-1.4875569,0.37746587,-0.50444496,0.7710616,-0.40679008,-2.055112,0.43984386,-0.34394395,-0.2085052,-0.89822626,-0.35080877,1.0259705,1.4349017,-0.16187903,2.9514651,0.4028366,-0.0629355,-0.5341132,0.035544112,-0.50640273,0.052155916,-1.9052533,-1.796566,-1.0327805,-1.0797675,-0.10853626,0.6725476,0.91147983,-0.13706657,1.2851826,-0.4844038,0.12630716,-1.255436,-1.3849115,-0.35780528,0.94758946,-0.6617909,-1.1180394,1.1734843,-2.278942,0.6695739,0.36665007,1.6008198,-0.41516563,0.17019671,0.45755136,-1.317376,-2.6671371,-0.6035886,-0.97474074,-1.054993,-0.7022219,-0.09399551,0.7625323,1.0160139,-2.147176,-0.27689213,-1.0178658,-1.0317316,-0.2727564,-1.0255363,0.4359965,0.017945435,0.22158775,1.267339,-0.4874102,1.1059173,0.41455495,-0.28834412,-1.0088408,0.7026807,-0.1412384,-0.64288545,-0.06804615,0.029916376,0.6670947,-0.9237692,-0.44186014,-0.47556737,1.4827118,0.3808726,-1.7571278,-0.19037238,-0.4466664,1.4241744,0.35762572,2.4795759,0.002663583,-2.5052733,1.3440981,-0.03694662,-0.5082811,0.89317113,0.28630307,-0.25385955,-0.8274066,0.46201605,4.875,8,5,6266528,19
-0.47271037,-0.28859362,0.86190534,-0.33177757,2.0547419,2.7342043,-0.026130214,1.531436,-1.3096398,0.34681696,-1.574645,3.6525705,-2.11819,1.0161463,0.13331145,-0.82362425,-1.4342402,0.81480616,-0.18731421,0.5045758,0.7512008,-0.798273,-1.513809,-0.4244811,0.12718937,0.438883,1.9388666,1.9817078,0.570121,0.46649802,1.3002148,-1.2890434,-0.103813335,-0.10687116,0.69496584,0.18513992,-1.9219593,0.38485023,-0.66637325,-0.35822618,-0.7842683,-0.048428886,0.3275102,1.4665287,-0.354802,3.049139,0.21718977,0.039298773,-0.43768388,0.059456773,-0.49445182,0.014950348,-1.6256824,-1.326769,-0.80781937,-1.4365274,0.06956617,0.27704006,0.97287965,-0.2925302,1.2708673,-0.6711614,-0.120914966,-1.5574932,-0.8879695,-0.5438953,0.96394545,-0.61649024,-0.83397335,1.1828415,-2.5648935,0.41094357,0.19047764,1.9567463,-0.35006216,0.68566906,0.18942453,-1.1810744,-2.7179873,-0.7011771,-0.7198015,-1.088668,-0.8730005,-0.49933594,0.04706356,0.6215445,-1.8378822,-0.94667155,-1.0419794,-1.2467227,-0.2148368,-0.7206787,0.67442906,0.09157938,0.6193459,1.2280962,-0.36721352,0.89476126,0.29563743,-0.19715524,-1.190769,1.1786387,0.14455833,-0.90029424,0.37350303,0.3642732,0.7751396,-1.0508168,-0.85917497,-0.37485853,1.1715391,0.61803937,-1.6530907,-0.35888976,-0.40082294,1.3371836,0.40173596,2.33372,-0.44362232,-2.4620693,1.214972,0.15196952,-0.4833904,0.94304305,0.10852936,-0.27948004,-0.8803356,0.40511644,3.57,8,5,6266528,20
-0.025821924,-0.34390855,1.1340764,-0.5041871,2.9411213,2.191732,-0.2151564,-0.18434814,-1.9726729,0.50275433,-1.5457932,3.084602,-2.2045207,1.1096082,0.46013507,-1.6224592,-1.6217563,-0.008564115,0.46782324,-0.5442615,0.2783671,-0.35008556,-0.62560177,0.1523926,0.36528096,0.35426912,1.2151752,0.7141044,-0.6182515,0.52149636,1.3048086,-0.009319246,-0.110455185,-0.078938305,1.7154497,0.696841,-2.048587,-0.20431367,-1.0005928,0.35831356,-0.009100556,-1.5196882,0.81948435,1.614883,-0.27204955,2.390036,2.12396,-0.5413908,0.20325911,-0.070792615,-0.79677,0.21830875,0.92098093,-2.3062088,0.19201604,-0.8427383,0.39109266,-0.21973205,0.4518779,0.74529237,1.179039,-1.1237006,-0.39507055,-2.354223,-0.9206955,-0.20212236,1.000836,-0.036515735,-0.51125175,0.7458353,-2.410967,0.2045094,-0.93044776,1.344255,-1.0073626,0.19281325,0.012441784,-1.2828206,-2.148797,-2.0369608,-0.50491405,-1.3829758,-0.88658667,-0.21907239,-0.8807616,1.5324326,-2.0108726,0.19647448,-0.6751025,-1.526413,-1.1064177,-1.4941511,0.7867338,0.003452271,-0.22482069,1.6000528,-0.8109832,0.89844286,1.5059448,-0.22672758,-1.8285103,1.8504968,-1.0922397,-0.053402945,0.8397871,0.65703344,0.104585394,-1.5496007,0.5806761,0.11502729,-0.25733483,1.2247233,-1.8072681,-0.061556675,-0.7765839,0.8187789,0.9688372,2.7942135,-0.09597646,-1.4535695,0.48682702,-0.2830801,-0.68172723,0.5210773,0.14057119,0.9256169,-1.4583594,0.16505858,16.1,5,9,10025880,21
-0.17456967,-0.61915827,1.544302,-0.37673283,2.7370334,2.641536,-0.18681173,0.3755778,-1.4653689,0.20942074,-1.6429265,3.3250856,-1.8292389,1.3574291,0.6568527,-1.738399,-1.3602101,-0.14486143,-0.49369478,-0.078985095,0.32766217,-0.33127052,-0.7015209,-0.029145598,0.20381823,0.6373365,2.199194,0.7812252,-0.5659834,0.033083797,1.3480299,-0.76681393,0.051071756,-0.39446944,1.1255922,0.34733856,-2.0109103,0.25411165,-1.2933439,0.44181973,-0.4044023,-1.2894638,0.69372153,1.5319095,-0.17227167,2.9309576,1.6481848,-0.30399236,0.008293837,0.32717356,-0.46470544,-0.042527094,1.028722,-2.4132738,-0.08633831,-1.1146824,0.3679757,-0.39940968,0.9633282,0.95446587,1.2207066,-1.1281776,-0.034575444,-1.4957436,-1.271945,-0.764562,0.6485996,0.11424569,-0.3580258,1.2556841,-2.613618,0.3144969,-0.5348767,0.646982,-1.4222269,0.2510959,0.13443974,-0.9975455,-1.9768282,-1.197188,-0.5371797,-1.1192691,-1.1415212,-0.828559,-0.35728544,1.7091985,-1.6128688,0.8870531,-0.3338316,-1.4035665,-0.9273567,-1.1095923,0.62388295,0.08663693,-0.025085982,1.3615623,-1.2211945,0.9410994,1.3982189,-0.063969865,-1.8682168,1.5517948,-0.890632,-0.6391698,1.0141768,0.5673224,-0.047986224,-1.4992728,0.24887261,-0.26556352,-0.5297688,1.1359792,-2.1095467,-0.82244205,-0.53358793,1.0827001,1.1456157,2.759206,0.09381964,-1.2057942,0.5888714,-0.124589615,-0.43552634,1.0845945,0.13177736,-0.12685505,-1.6731787,0.55868673,17.1,4,15,3978097,22
0.09866515,-0.16788134,0.9602158,-0.52761513,2.8738115,2.2874951,-0.15655942,-0.2343415,-1.7107704,0.48732188,-1.3585069,3.1409895,-1.8798928,1.1753616,0.54268014,-1.7520227,-1.5815928,-0.07633859,0.2240993,-0.34759858,0.3391204,-0.6677448,-1.0027078,-0.18813723,0.35376787,0.2749455,1.2796097,0.9088644,-0.62236595,0.5478141,1.1650424,-0.25602847,-0.12667286,0.16601914,1.5608778,0.51003265,-1.8867568,0.12565264,-1.1253314,0.22220458,0.092532665,-1.2858868,0.6550559,1.4867573,-0.27110064,2.823061,1.9427643,-0.41256896,0.16101938,0.21587512,-1.0756737,0.27892837,0.67223513,-1.9984884,0.055030324,-0.9034376,0.42110303,-0.4393276,0.6266867,0.7379365,1.1740125,-1.093483,-0.5361953,-2.2909822,-0.6479424,-0.612864,0.79935294,0.000874937,-0.5846476,1.0745317,-2.5435896,0.3093686,-0.99231553,1.2961416,-0.9023922,0.41825143,-0.11498076,-1.0132015,-1.9896518,-2.197448,-0.3233745,-1.5424229,-0.87136465,-0.40489733,-0.90788627,1.3048308,-1.8595818,0.21755761,-0.7603617,-1.4852792,-1.1609159,-1.2463006,0.72039515,0.060820088,0.040361244,1.5131888,-0.7389223,0.9243065,1.39575,0.1398908,-2.1173072,1.780767,-0.68451107,-0.31775004,0.7751703,0.805833,0.09531255,-1.4835936,0.3454556,0.1415239,-0.30874518,1.4213443,-1.8524327,-0.13827321,-0.8133949,0.99071217,1.1035193,2.599681,-0.4138646,-1.7813097,0.09867746,0.0497271,-0.72421503,0.68528855,-0.35608402,0.5853555,-1.5581412,0.27165848,14.8,5,9,10025880,23
0.41358614,-0.09343091,0.84797627,-0.86349285,2.8413627,2.200231,-0.31433046,-0.24141434,-1.3056413,0.53692436,-1.4265046,3.1206636,-2.0860114,1.7404373,0.670367,-1.7995818,-1.7337269,0.17222852,0.1300611,-0.28869691,0.5372342,-0.6349641,-0.99552226,-0.117567,0.6096456,0.5979846,1.1684978,0.9581586,-0.6217527,0.5747087,1.4598321,-0.323446,-0.14895871,0.048737288,1.4585304,0.5640789,-2.1046782,0.35976383,-1.0885212,0.3419109,0.12565762,-1.4612122,1.1818521,1.5783008,-0.08781278,2.3856263,2.2699833,-0.69309974,0.37883002,-0.08846046,-0.8696208,0.057961315,0.7770171,-2.303413,-0.0633501,-0.7924369,0.21082185,-0.46455452,0.5350392,0.8711258,1.1332263,-0.88680136,-0.17970996,-2.332728,-1.0031526,-0.6445928,1.3101146,0.1680918,-0.7657824,1.1842444,-2.1992264,0.44035736,-0.7728373,0.92473954,-0.9767503,0.20446056,0.14266351,-1.0767983,-1.6005356,-2.4045897,-0.4637059,-1.5030053,-0.9784864,-0.07186228,-0.61118597,1.3983586,-1.9280913,0.22402444,-0.8867564,-1.4127139,-1.4333744,-1.47545,0.37850454,0.107088625,-0.1317653,1.4209144,-0.8085599,0.78964925,1.4523008,0.2578368,-2.1896565,1.3207952,-0.4813357,-0.28187948,0.69305384,0.53877664,0.2554673,-1.5600513,0.6959434,0.085636705,-0.2051565,1.2441869,-1.9880613,-0.34786326,-0.6620523,1.0376981,1.1462843,2.3685703,-0.3756832,-1.6464412,0.14746147,-0.008764899,-0.6935346,0.96394384,0.017051391,0.8293886,-1.3766016,0.13974331,14.9,5,9,10025880,24
0.5061183,-0.32245338,1.148835,-0.9293829,2.8959627,2.2583847,-0.3216472,-0.20945227,-1.0507329,0.25671703,-1.6014107,3.3366923,-2.284714,1.2419426,0.6463244,-2.0756912,-1.5140394,0.03479594,-0.009322226,-0.37032652,0.17987853,-0.84169906,-0.7779576,-0.050178975,0.57037455,0.53827024,1.5300986,0.67696154,-0.67755425,0.73444307,1.3248701,-0.7929184,0.307416,-0.092306495,1.740514,0.45649064,-2.492977,0.41857582,-0.9508287,0.5206537,0.114744425,-1.184227,0.9543747,1.3045568,0.043183744,2.5831416,2.0784268,-0.5702219,0.031870276,0.024696361,-1.0120194,-0.05588181,0.79594946,-2.1975868,0.16598395,-0.5333715,0.17119157,-0.4077912,0.41132677,0.7596277,0.9614263,-0.81574124,-0.04951425,-2.1855192,-1.0614835,-0.5801395,1.2675601,-0.013518434,-1.0461744,0.89264876,-2.575226,0.39706525,-1.0044589,1.1105375,-0.87245876,-0.15527749,-0.018200755,-1.089509,-1.7377524,-2.1331513,-0.38445812,-1.5216007,-0.51631397,-0.31407797,-0.37133372,1.4236344,-2.3117619,0.62485147,-1.052448,-1.6222087,-1.4668617,-1.54736,0.33875632,0.3736817,0.16335963,1.5103333,-1.0060313,0.8829863,1.4958749,0.02326778,-1.8069929,1.250254,-0.62685084,0.043337762,0.80323386,0.47816724,0.6317975,-1.5609121,0.8534516,0.08214657,-0.42517075,0.8558139,-2.0162058,-0.6484119,-0.7951753,1.1557275,0.8526205,2.2767467,0.017981492,-1.5469253,0.039616227,-0.10232091,-0.4640982,0.8140313,-0.32470366,0.64557195,-1.4746431,0.4141463,15.1,5,9,10025880,25
